article;name;width_mm;length_mm;dimension_unit;weight_value;weight_unit;type_code;image_path;price
GB1114;ПРЯЖКА МАГНИТНЫЙ ЗАМОК «MICRON»;32.0;17.0;мм;0;гр;1;GB1114.jpg;143.00
GB1146;ПРЯЖКА ЗАМОК «MICRON»;39.0;33.0;мм;0;гр;1;GB1146.jpg;154.00
GB1220;ПРЯЖКА «MICRON»;25.0;25.0;мм;0;гр;1;GB1220.jpg;55.00
GB1271;ПРЯЖКА «MICRON»;60.0;20.0;мм;0;гр;1;GB1271.jpg;177.00
GB1228;ПРЯЖКА «MICRON»;32.0;38.0;мм;0;гр;1;GB1228.jpg;122.00
GB1115;ПРЯЖКА «MICRON»;35.0;12.0;мм;0;гр;2;GB1115.jpg;181.00
GB1226;ПРЯЖКА «MICRON»;37.0;25.0;мм;0;гр;2;GB1226.jpg;45.00
GB1217;ПРЯЖКА «MICRON»;32.0;27.0;мм;0;гр;1;GB1217.jpg;60.00
MP015;ШЛЕВКА СК;60.0;39.0;мм;0;гр;3;MP015.jpg;30.00
MP025;ШЛЕВКА СК;67.0;67.0;мм;0;гр;3;MP025.jpg;44.00
GB1281;ПРЯЖКА «MICRON»;26.0;23.0;мм;0;гр;1;GB1281.jpg;64.00
GB1138;ПРЯЖКА С ОРНАМЕНТОМ «MICRON»;45.0;35.0;мм;0;гр;1;GB1138.jpg;111.00
GB1152;ПРЯЖКА ПРЯМОУГОЛЬНАЯ «MICRON»;40.0;32.0;мм;0;гр;2;GB1152.jpg;140.00
MP022;ШЛЕВКА СК;66.0;40.0;мм;0;гр;3;MP022.jpg;37.00
GB1151;ПРЯЖКА ПРЯМОУГОЛЬНАЯ «MICRON»;60.0;45.0;мм;0;гр;1;GB1151.jpg;173.00
MP017;ШЛЕВКА СК;50.0;46.0;мм;0;гр;3;MP017.jpg;30.00
GB1230;ПРЯЖКА «MICRON»;50.0;35.0;мм;0;гр;1;GB1230.jpg;84.00
MP030;ШЛЕВКА СК;45.0;45.0;мм;0;гр;3;MP030.jpg;65.00
MP026;ШЛЕВКА СК;55.0;55.0;мм;0;гр;3;MP026.jpg;37.00
MP029;ШЛЕВКА СК;70.0;70.0;мм;0;гр;3;MP029.jpg;104.00
GB1284;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;55.0;45.0;мм;0;гр;1;GB1284.jpg;395.00
MP020;ШЛЕВКА СК;68.0;44.0;мм;0;гр;3;MP020.jpg;41.00
GB1150;ШЛЕВКА ПРЯМОУГОЛЬНАЯ СК;84.0;50.0;мм;0;гр;1;GB1150.jpg;242.00
MP014;ШЛЕВКА СК;61.0;71.0;мм;0;гр;3;MP014.jpg;51.00
GB1605;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60.0;52.0;мм;0;гр;1;GB1605.jpg;382.00
GB1403;ПРЯЖКА «MICRON»;35.0;40.0;мм;0;гр;1;GB1403.jpg;100.00
GB1259;ПРЯЖКА «MICRON» СК;60.0;60.0;мм;0;гр;1;GB1259.jpg;118.00
GB1397;ПРЯЖКА СО СТРАЗАМИ «MICRON»;32.0;32.0;мм;0;гр;1;GB1397.jpg;67.00
GB1218;ПРЯЖКА «MICRON» СК;57.0;30.0;мм;0;гр;1;GB1218.jpg;53.00
GB1400;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30.0;15.0;мм;0;гр;2;GB1400.jpg;66.00
MP021;ШЛЕВКА «MICRON» СК;67.0;67.0;мм;0;гр;3;MP021.jpg;58.00
MP023;ШЛЕВКА «MICRON» СК;61.0;41.0;мм;0;гр;3;MP023.jpg;34.00
GB1287;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60.0;45.0;мм;0;гр;1;GB1287.jpg;445.00
GB1292;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;65.0;37.0;мм;0;гр;1;GB1292.jpg;228.00
GB1604;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;64.0;52.0;мм;0;гр;1;GB1604.jpg;342.00
MP016;ПРЯЖКА «MICRON» СК;70.0;89.0;мм;0;гр;1;MP016.jpg;69.00
GB1270;ПРЯЖКА «MICRON»;26.0;26.0;мм;0;гр;1;GB1270.jpg;77.00
MP035;ПРЯЖКА «MICRON» СК;72.0;83.0;мм;0;гр;1;MP035.jpg;68.00
GB1483;ПРЯЖКА «MICRON» СК;47.0;35.0;мм;0;гр;1;GB1483.jpg;58.00
GB1286;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;70.0;45.0;мм;0;гр;1;GB1286.jpg;473.00
GB1341;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;71.0;67.0;мм;0;гр;1;GB1341.jpg;170.00
GB1411;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30.0;22.0;мм;0;гр;1;GB1411.jpg;80.00
GB1258;ПРЯЖКА «MICRON» СК;75.0;75.0;мм;0;гр;1;GB1258.jpg;168.00
GP1129;ПРЯЖКА СО СТРАЗАМИ «MICRON»;22.0;16.0;мм;0;гр;1;GP1129.jpg;65.00
GB1412;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30.0;45.0;мм;0;гр;1;GB1412.jpg;79.00
GB1277;ПРЯЖКА «MICRON»;32.0;34.0;мм;0;гр;1;GB1277.jpg;81.00
GB1302;ПРЯЖКА СО СТРАЗАМИ «MICRON»;25.0;30.0;мм;0;гр;1;GB1302.jpg;155.00
GB1285;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;50.0;40.0;мм;0;гр;1;GB1285.jpg;418.00
MP027;ПРЯЖКА «MICRON»;91.0;91.0;мм;0;гр;1;MP027.jpg;114.00
GB1121;ПРЯЖКА СО СТРАЗАМИ ДЕКОРАТИВНАЯ «MICRON»;12.0;16.0;мм;0;гр;1;GB1121.jpg;17.00
GB1290;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;65.0;37.0;мм;0;гр;1;GB1290.jpg;215.00
GB1135;ПРЯЖКА СО СТРАЗАМИ «СЕРДЦЕ» «MICRON»;40.0;20.0;мм;0;гр;1;GB1135.jpg;181.00
GB1545;ПРЯЖКА «MICRON»;44.0;32.0;мм;0;гр;1;GB1545.jpg;142.00
GB1395;ПРЯЖКА СО СТРАЗАМИ «MICRON»;44.0;44.0;мм;0;гр;1;GB1395.jpg;112.00
GB1492;ПРЯЖКА «MICRON»;62.0;42.0;мм;0;гр;1;GB1492.jpg;119.00
GB1171;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30.0;30.0;мм;0;гр;1;GB1171.jpg;133.00
GB1488;ПРЯЖКА «MICRON»;55.0;67.0;мм;0;гр;1;GB1488.jpg;247.00
GB1155;ПРЯЖКА СО СТРАЗАМИ «MICRON»;50.0;50.0;мм;0;гр;1;GB1155.jpg;230.00
GB1343;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;66.0;50.0;мм;0;гр;1;GB1343.jpg;123.00
GB1282;ПРЯЖКА ПОДКОВА «MICRON»;35.0;50.0;мм;0;гр;1;GB1282.jpg;60.00
GB1283;ПРЯЖКА «MICRON»;30.0;40.0;мм;0;гр;1;GB1283.jpg;188.00
MP018;ПРЯЖКА «MICRON»;80.0;80.0;мм;0;гр;1;MP018.jpg;58.00
GB1204;ПРЯЖКА СО СТРАЗАМИ «MICRON»;45.0;61.0;мм;0;гр;1;GB1204.jpg;409.00
GB1598;ПРЯЖКА «MICRON»;25.0;25.0;мм;0;гр;1;GB1598.jpg;85.00
GB1482;ПРЯЖКА «MICRON»;42.0;33.0;мм;0;гр;1;GB1482.jpg;67.00
GB1491;ПРЯЖКА «MICRON»;77.0;61.0;мм;0;гр;1;GB1491.jpg;293.00
GB1156;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35.0;35.0;мм;0;гр;1;GB1156.jpg;280.00
GB1591;ПРЯЖКА СО СТРАЗАМИ «MICRON»;32.0;32.0;мм;0;гр;1;GB1591.jpg;191.00
GB1495;ПРЯЖКА СО СТРАЗАМИ «MICRON»;47.0;44.0;мм;0;гр;1;GB1495.jpg;207.00
GB1191;ПРЯЖКА СО СТРАЗАМИ «MICRON»;20.0;35.0;мм;0;гр;1;GB1191.jpg;89.00
MP038;ШЛЕВКА «MICRON» СК;50.0;50.0;мм;0;гр;3;MP038.jpg;51.00
GB1420;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;85.0;58.0;мм;0;гр;1;GB1420.jpg;232.00
GB1490;ПРЯЖКА «MICRON»;58.0;73.0;мм;0;гр;1;GB1490.jpg;86.00
GB1291;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60.0;37.0;мм;0;гр;1;GB1291.jpg;541.00
GB1396;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30.0;30.0;мм;0;гр;1;GB1396.jpg;71.00
GB1445;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;59.0;35.0;мм;0;гр;1;GB1445.jpg;396.00
GB1409;ПРЯЖКА «MICRON»;40.0;30.0;мм;0;гр;1;GB1409.jpg;66.00
GB1408;ПРЯЖКА «MICRON»;33.0;44.0;мм;0;гр;2;GB1408.jpg;113.00
GB1340;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;86.0;68.0;мм;0;гр;1;GB1340.jpg;555.00
GB1342;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;92.0;55.0;мм;0;гр;1;GB1342.jpg;166.00
51300;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;13.0;13.0;мм;0;гр;1;51300.jpg;109.00
MP032;ШЛЕВКА «MICRON» СК;71.0;71.0;мм;0;гр;3;MP032.jpg;205.00
GB1193;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35.0;50.0;мм;0;гр;1;GB1193.jpg;166.00
GB1539;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;105.0;72.0;мм;0;гр;1;GB1539.jpg;1099.00
GB1414;ПРЯЖКА СО СТРАЗАМИ «MICRON»;46.0;23.0;мм;0;гр;1;GB1414.jpg;294.00
GB1540;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;110.0;68.0;мм;0;гр;1;GB1540.jpg;1221.00
GB1231;ПРЯЖКА «MICRON»;74.0;44.0;мм;0;гр;1;GB1231.jpg;120.00
GB1538;ПРЯЖКА СО СТРАЗАМИ ДЛЯ РЕМНЯ «MICRON»;85.0;45.0;мм;0;гр;1;GB1538.jpg;1253.00
GB1586;ПРЯЖКА СО СТРАЗАМИ «MICRON»;29.0;29.0;мм;0;гр;1;GB1586.jpg;206.00
51307;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;19.0;10.0;мм;0;гр;1;51307.jpg;123.00
GB1500;ПРЯЖКА СО СТРАЗАМИ «MICRON»;49.0;37.0;мм;0;гр;1;GB1500.jpg;422.00
GB1499;ПРЯЖКА СО СТРАЗАМИ «MICRON»;52.0;52.0;мм;0;гр;1;GB1499.jpg;121.00
GB1418;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;93.0;55.0;мм;0;гр;1;GB1418.jpg;502.00
GB1597;ПРЯЖКА «MICRON»;38.0;38.0;мм;0;гр;1;GB1597.jpg;343.00
GB1203;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;34.0;34.0;мм;0;гр;1;GB1203.jpg;316.00
GB1186;ПРЯЖКА СО СТРАЗАМИ ОВАЛ «MICRON»;45.0;35.0;мм;0;гр;1;GB1186.jpg;223.00
GB1584;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;40.0;28.0;мм;0;гр;1;GB1584.jpg;218.00
51309;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;43.0;23.0;мм;0;гр;1;51309.jpg;701.00
GB1404;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35.0;42.0;мм;0;гр;1;GB1404.jpg;79.00
GB1501;ПРЯЖКА СО СТРАЗАМИ «MICRON»;50.0;36.0;мм;0;гр;1;GB1501.jpg;196.00
GB1507;ПРЯЖКА СО СТРАЗАМИ «MICRON»;41.0;43.0;мм;0;гр;1;GB1507.jpg;243.00
GB1136;ПРЯЖКА СО СТРАЗАМИ «MICRON»;37.0;28.0;мм;0;гр;1;GB1136.jpg;223.00
GB1537;ПРЯЖКА СО СТРАЗАМИ ДЛЯ РЕМНЯ «MICRON»;90.0;70.0;мм;0;гр;1;GB1537.jpg;953.00
GB1124;ПРЯЖКА СО СТРАЗАМИ ДЕКОРАТИВНАЯ «MICRON»;55.0;14.0;мм;0;гр;1;GB1124.jpg;72.00
GB1223;ПРЯЖКА СО СТРАЗАМИ «MICRON»;33.0;25.0;мм;0;гр;1;GB1223.jpg;327.00
GB1215;ПРЯЖКА «MICRON»;37.0;25.0;мм;0;гр;1;GB1215.jpg;158.00
51306;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;35.0;25.0;мм;0;гр;1;51306.jpg;272.00
GB1202;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;40.0;40.0;мм;0;гр;1;GB1202.jpg;166.00
GB1201;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;45.0;45.0;мм;0;гр;1;GB1201.jpg;192.00
51301;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;16.0;16.0;мм;0;гр;1;51301.jpg;401.00
GB1552;ПРЯЖКА «MICRON»;35.0;35.0;мм;0;гр;1;GB1552.jpg;131.00
GB1590;ПРЯЖКА СО СТРАЗАМИ «MICRON»;47.0;47.0;мм;0;гр;1;GB1590.jpg;313.00
MP005;ПРЯЖКА «MICRON»;36.0;25.0;мм;0;гр;1;MP005.jpg;74.00
GB1293;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;35.0;55.0;мм;0;гр;1;GB1293.jpg;132.00
MP008;ПРЯЖКА «MICRON»;30.0;30.0;мм;0;гр;1;MP008.jpg;79.00
GB1288;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;80.0;42.0;мм;0;гр;1;GB1288.jpg;534.00
MP003;ПРЯЖКА «MICRON»;18.0;18.0;мм;0;гр;1;MP003.jpg;51.00
GB1535;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;141.0;99.0;мм;0;гр;1;GB1535.jpg;540.00
51305;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;26.0;18.0;мм;0;гр;1;51305.jpg;349.00
ЦВ1;ЦЕПОЧКА-ВЕШАЛКА УСИЛЕННАЯ;80.0;11.0;мм;0;гр;6;ЦВ1.jpg;64.00
PK-03;ФУРНИТУРА ПЛАСТИК «MICRON»;160.0;63.0;мм;0;гр;6;PK-03.jpg;22.00
8341;Auchan;75.0;30.0;мм;0;гр;11;8341.jpg;5.40
64120;Пуговица джинсовая;20.0;20.0;мм;0;гр;12;64120.jpg;1.70
CB1-01;CB1-01 Текстильные застежки СК;60.0;20.0;мм;0;гр;13;CB1-01.jpg;17.00
CB1-02;CB1-02 Текстильные застежки СК черный;75.0;6.0;мм;0;гр;13;CB1-02.jpg;16.00
CB1-03;CB1-03 Текстильные застежки СК черный;70.0;20.0;мм;0;гр;13;CB1-03.jpg;22.00
CB1-04;CB1-04 Текстильные застежки СК;10.0;8.0;мм;0;гр;13;CB1-04.jpg;16.00
GB-1161;"Булавка декоративная ""Micron""";10.0;5.0;мм;0;гр;14;GB-1161.jpg;134.00
GH-1001;"""Micron"" GH 1001 Застёжка";50.0;20.0;мм;0;гр;13;GH-1001.jpg;808.00
GH-1004;"""Micron"" GH 1004 Застёжка";60.0;20.0;мм;0;гр;13;GH-1004.jpg;525.00
GH-1005;"""Micron"" GH 1005 Застёжка";28.0;16.0;мм;0;гр;13;GH-1005.jpg;317.00
GH-1007;"""Micron"" GH 1007 Застёжка СК";60.0;18.0;мм;0;гр;13;GH-1007.jpg;364.00
GH-1008;"""Micron"" GH 1008 Застёжка СК";50.0;35.0;мм;0;гр;13;GH-1008.jpg;844.00
GH-1009;"""Micron"" GH 1009 Застёжка";46.0;12.0;мм;0;гр;13;GH-1009.jpg;278.00
GH-1010;"""Micron"" GH 1010 Застёжка СК";55.0;20.0;мм;0;гр;13;GH-1010.jpg;355.00
GH-1012;"""Micron"" GH 1012 Застёжка";37.0;22.0;мм;0;гр;13;GH-1012.jpg;1258.00
GH-1013;"""Micron"" GH 1013 Застёжка";50.0;46.0;мм;0;гр;13;GH-1013.jpg;610.00
GH-1014;"""Micron"" GH 1014 Застёжка СК";57.0;25.0;мм;0;гр;13;GH-1014.jpg;1494.00
GH-1015;"""Micron"" GH 1015 Застёжка СК";55.0;30.0;мм;0;гр;13;GH-1015.jpg;1653.00
GH-1016;"""Micron"" GH 1016 Застёжка СК";50.0;33.0;мм;0;гр;13;GH-1016.jpg;1650.00
GH-1017;"""Micron"" GH 1017 Застёжка СК";75.0;35.0;мм;0;гр;13;GH-1017.jpg;994.00
GH-1018;"""Micron"" GH 1018 Застёжка";48.0;15.0;мм;0;гр;13;GH-1018.jpg;220.00
GH-1020;"""Micron"" GH 1020 Застёжка";20.0;10.0;мм;0;гр;13;GH-1020.jpg;101.00
GH-1021;"""Micron"" GH 1021 Застёжка";32.0;16.0;мм;0;гр;13;GH-1021.jpg;116.00
GH-1023;"""Micron"" GH 1023 Застёжка СК";36.0;16.0;мм;0;гр;13;GH-1023.jpg;295.00
GH-1026;"""Micron"" GH 1026 Застёжка";35.0;15.0;мм;0;гр;13;GH-1026.jpg;90.00
GH-1027;"""Micron"" GH 1027 Застёжка СК";34.0;20.0;мм;0;гр;13;GH-1027.jpg;82.00
GH-1028;"""Micron"" GH 1028 Булавка декоративная СК";63.0;16.0;мм;0;гр;14;GH-1028.jpg;367.00
GH-1029;"""Micron"" GH 1029 Булавка декоративная СК";63.0;16.0;мм;0;гр;14;GH-1029.jpg;561.00
GH-1030;"""Micron"" GH 1030 Булавка декоративная СК";46.0;14.0;мм;0;гр;14;GH-1030.jpg;277.00
GH-1031;"""Micron"" GH 1031 Застёжка";42.0;13.0;мм;0;гр;13;GH-1031.jpg;217.00
GH-1033;"""Micron"" GH 1033 Застёжка";22.0;11.0;мм;0;гр;13;GH-1033.jpg;93.00
GH-1035;"""Micron"" GH 1034 Булавка декоративная СК";40.0;25.0;мм;0;гр;14;GH-1035.jpg;175.00
GH-1035;"""Micron"" GH 1035 Булавка декоративная СК";40.0;40.0;мм;0;гр;14;GH-1035.jpg;284.00
GH-1036;"""Micron"" GH 1036 Булавка декоративная СК";50.0;30.0;мм;0;гр;14;GH-1036.jpg;119.00
GH-1037;"Micron"" GH 1037 Булавка декоративная СК";33.0;33.0;мм;0;гр;14;GH-1037.jpg;117.00
GH-1038;"""Micron"" GH 1038 Булавка декоративная СК";32.0;35.0;мм;0;гр;14;GH-1038.jpg;180.00
GH-1039;"""Micron"" GH 1039 Булавка декоративная СК";30.0;25.0;мм;0;гр;14;GH-1039.jpg;104.00
GH-1047;"""Micron"" GH 1047 Застёжка";40.0;30.0;мм;0;гр;13;GH-1047.jpg;445.00
GH-1048;"""Micron"" GH 1048 Застёжка";70.0;30.0;мм;0;гр;13;GH-1048.jpg;279.00
GH-1049;"""Micron"" GH 1049 Застежка";45.0;10.0;мм;0;гр;13;GH-1049.jpg;163.00
GH-1051;"""Micron"" GH 1051 Застёжка";50.0;30.0;мм;0;гр;13;GH-1051.jpg;324.00
GH-1055;"""Micron"" GH 1055 Застёжка";35.0;10.0;мм;0;гр;13;GH-1055.jpg;155.00
GH-1060;"""Micron"" GH 1060 Застёжка";35.0;15.0;мм;0;гр;13;GH-1060.jpg;375.00
GH-1061;"""Micron"" GH 1061 Застёжка СК";40.0;20.0;мм;0;гр;13;GH-1061.jpg;236.00
GH-1063;"""Micron"" GH 1063 Булавка декоративная";39.0;10.0;мм;0;гр;14;GH-1063.jpg;251.00
GH-1065;"""Micron"" GH 1065 Булавка декоративная";39.0;21.0;мм;0;гр;14;GH-1065.jpg;403.00
GH-1066;"""Micron"" GH 1066 Булавка декоративная";47.0;15.0;мм;0;гр;14;GH-1066.jpg;508.00
GH-1070;"""Micron"" GH 1070 Застёжка";68.0;46.0;мм;0;гр;13;GH-1070.jpg;293.00
GH-1072;"""Micron"" GH 1072 Застёжка";18.0;59.0;мм;0;гр;13;GH-1072.jpg;173.00
GH-1073;"""Micron"" GH 1073 Застёжка";35.0;27.0;мм;0;гр;13;GH-1073.jpg;173.00
MA-03;"Цепочка декоративная ""Micron""";5.0;3.1;мм;0;гр;15;MA-03.jpg;0.57
ZBG-1;ZBG Застёжки для бабочек и галстуков;18.0;18.0;мм;0;гр;13;ZBG-1.jpg;10.00
MI-05;"Цепочка декоративная ""Micron""";2.8;1.8;мм;0;гр;15;MI-05.jpg;0.41
MA-05;"Цепочка декоративная ""Micron""";6.2;3.6;мм;0;гр;15;MA-05.jpg;0.81
MA-04;"Цепочка декоративная ""Micron""";6.5;3.8;мм;0;гр;15;MA-04.jpg;0.72
MA-06;"Цепочка декоративная ""Micron""";9.2;5.0;мм;0;гр;15;MA-06.jpg;0.93
MA-01;"Цепочка декоративная ""Micron""";7.3;4.5;мм;0;гр;15;MA-01.jpg;0.89
FER-11;"""Zlatka"" FER-11 Декоративная цепочка для сумки 120х0.5 см";120.0;5.0;мм;0;гр;15;FER-11.jpg;138.00
MI-06;"Цепочка декоративная ""Micron""";3.0;3.0;мм;0;гр;15;MI-06.jpg;0.79
MI-07;"Цепочка декоративная ""Micron""";2.0;2.0;мм;0;гр;15;MI-07.jpg;0.95
MI-16;"Цепочка декоративная ""Micron""";2.0;2.0;мм;0;гр;15;MI-16.jpg;0.71
MI-01;"Цепочка декоративная ""Micron""";7.7;3.0;мм;0;гр;15;MI-01.jpg;0.88
MI-08;"Цепочка декоративная ""Micron""";4.2;3.0;мм;0;гр;15;MI-08.jpg;1.06
MI-15;"Цепочка декоративная ""Micron""";4.0;6.0;мм;0;гр;15;MI-15.jpg;1.00
MI-10;"Цепочка декоративная ""Micron""";7.0;5.1;мм;0;гр;15;MI-10.jpg;1.01
FER-12;"""Zlatka"" FER-12 Декоративная цепочка для сумки 40х0.5 см";40.0;5.0;мм;0;гр;15;FER-12.jpg;98.00
MI-02;"Цепочка декоративная ""Micron""";2.0;2.0;мм;0;гр;15;MI-02.jpg;0.58
MI-09;"Цепочка декоративная ""Micron""";4.0;3.0;мм;0;гр;15;MI-09.jpg;1.21
MI-13;"Цепочка декоративная ""Micron""";6.3;4.5;мм;0;гр;15;MI-13.jpg;1.56
MI-21;"Цепочка декоративная ""Micron""";5.5;4.6;мм;0;гр;15;MI-21.jpg;0.69
MI-11;"Цепочка декоративная ""Micron""";6.5;4.5;мм;0;гр;15;MI-11.jpg;1.39
MI-20;"Цепочка декоративная ""Micron""";4.0;5.0;мм;0;гр;15;MI-20.jpg;0.99
MI-23;"Цепочка декоративная ""Micron"" под серебро";4.0;7.5;мм;0;гр;15;MI-23.jpg;0.83
MI-04;"Цепочка декоративная ""Micron""";4.5;4.5;мм;0;гр;15;MI-04.jpg;1.09
MI-03;"Цепочка декоративная ""Micron""";3.2;3.2;мм;0;гр;15;MI-03.jpg;0.65
MI-26;"Цепочка декоративная ""Micron""";10.7;5.3;мм;0;гр;15;MI-26.jpg;1.10
MI-24;"Цепочка декоративная ""Micron"" под серебро";11.0;6.0;мм;0;гр;15;MI-24.jpg;1.15
ARS-1;"""Ars Hobby"" Цепочка металлическая. звенья круги 3.2x1мм. упаковка 1 м. цвет свинцовый черный СК";3.2;1.0;мм;0;гр;15;ARS-1.jpg;97.00
ARS-2;"""Ars Hobby"" Цепочка металлическая. звенья овалы 4x2.5x1мм. упаковка 1м. цвет серебро СК";4.0;2.5;мм;0;гр;15;ARS-2.jpg;160.00
ARS-3;"""Ars Hobby"" Цепочка металлическая. звенья овалы 4x2.5x1мм. упаковка 1 м. цвет античная бронза СК";2.5;1.0;мм;0;гр;15;ARS-3.jpg;160.00
ARS-4;"""Ars Hobby"" Цепочка металлическая. размер 5x2x0.5 мм. упаковка 1 м. цвет свинцовый черный СК";2.0;0.5;мм;0;гр;15;ARS-4.jpg;97.00
ARS-5;"""Ars Hobby"" Цепочка металлическая. размер 5x2x0.5 мм. упаковка 1 м. цвет серебро СК";2.0;0.5;мм;0;гр;15;ARS-5.jpg;97.00
MI-033;"Фурнитура металл MI-03 Цепочка декоративная ""Micron"" ФАСОВКА 3.2 мм 2.5 м под серебро";3.2;2.5;мм;0;гр;15;MI-033.jpg;224.00
FCI-04;"Цепочка декоративная ""Zlatka"" 1 м";6.9;4.6;мм;0;гр;15;FCI-04.jpg;175.00
FCA-04;"Цепочка декоративная ""Zlatka"" 1 м";8.7;6.7;мм;0;гр;15;FCA-04.jpg;170.00
FCA-05;"Цепочка декоративная ""Zlatka"" 1 м";20.6;15.6;мм;0;гр;15;FCA-05.jpg;259.00
FCA-06;"Цепочка декоративная ""Zlatka"" 1 м";15.8;9.3;мм;0;гр;15;FCA-06.jpg;200.00
FCI-01;"Цепочка декоративная ""Zlatka"" 1 м";7.4;5.2;мм;0;гр;15;FCI-01.jpg;307.00
FCI-02;"Цепочка декоративная ""Zlatka"" 1 м";8.2;5.9;мм;0;гр;15;FCI-02.jpg;411.00
FCI-03;"Цепочка декоративная ""Zlatka"" 1 м";5.1;3.7;мм;0;гр;15;FCI-03.jpg;207.00
340A-054;"""Beadalon"" Цепочка металлическая DBL диаметр 2.0 мм. упаковка 1 м. цвет золото СК";2.0;2.0;мм;0;гр;15;340A-054.jpg;711.00
FCA-03;"Цепочка декоративная ""Zlatka"" 1 м";16.7;12.4;мм;0;гр;15;FCA-03.jpg;316.00
FCA-02;"Цепочка декоративная ""Zlatka"" 1 м";9.8;5.5;мм;0;гр;15;FCA-02.jpg;152.00
FCI-07;"Цепочка декоративная ""Zlatka"" 1 м";7.6;5.3;мм;0;гр;15;FCI-07.jpg;175.00
FCA-07;"Цепочка декоративная ""Zlatka"" 1 м";8.8;5.9;мм;0;гр;15;FCA-07.jpg;163.00
FCI-05;"Цепочка декоративная ""Zlatka"" 1 м";4.9;3.3;мм;0;гр;15;FCI-05.jpg;180.00
FCA-01;"Цепочка декоративная ""Zlatka"" 1 м";6.6;5.8;мм;0;гр;15;FCA-01.jpg;142.00
FCI-08;"Цепочка декоративная ""Zlatka"" 1 м";7.5;6.0;мм;0;гр;15;FCI-08.jpg;205.00
FCI-06;"Цепочка декоративная ""Zlatka"" 1 м";3.7;2.2;мм;0;гр;15;FCI-06.jpg;175.00
HOL-01;Хольнитены 33.5 ФАСОВКА d 9 мм 10 шт;9.0;9.0;мм;0;гр;16;HOL-01.jpg;33.00
HOL-02;Хольнитены 33 ФАСОВКА d 7 мм 10 шт;7.0;7.0;мм;0;гр;16;HOL-02.jpg;32.00
HOL-03;"Хольнитен ""BLITZ"" XJ 001 d 9.5 мм";9.5;9.5;мм;0;гр;16;HOL-03.jpg;10.00
HOL-04;Хольнитены 0 ФАСОВКА d 6 мм 10 шт ТУ;6.0;6.0;мм;0;гр;16;HOL-04.jpg;32.00
ART-TR-1;"""ART-TANNER"" Заготовка для ремня R 100 1.5 х 100 см .";15.0;1000.0;мм;0;гр;17;ART-TR-1.jpg;199.00
ART-TR-2;"""ART-TANNER"" Заготовка для ремня R 120 3.5 х 120 см .";35.0;1200.0;мм;0;гр;17;ART-TR-2.jpg;343.00
